Behavioral,Visitor,imagine that your team develops an app which works with geographic information structured as one colossal graph each node of the graph may represent a complex entity such as a city but also more granular things like industries sightseeing areas etc the nodes are connected with others if theres a road between the real objects that they represent under the hood each node type is represented by its own class while each specific node is an objectat some point you got a task to implement exporting the graph into xml format at first the job seemed pretty straightforward you planned to add an export method to each node class and then leverage recursion to go over each node of the graph executing the export method the solution was simple and elegant thanks to polymorphism you werent coupling the code which called the export method to concrete classes of nodesunfortunately the system architect refused to allow you to alter existing node classes he said that the code was already in production and he didnt want to risk breaking it because of a potential bug in your changesbesides he questioned whether it makes sense to have the xml export code within the node classes the primary job of these classes was to work with geodata the xml export behavior would look alien therethere was another reason for the refusal it was highly likely that after this feature was implemented someone from the marketing department would ask you to provide the ability to export into a different format or request some other weird stuff this would force you to change those precious and fragile classes again
Behavioral,Command,imagine that youre working on a new texteditor app your current task is to create a toolbar with a bunch of buttons for various operations of the editor you created a very neat button class that can be used for buttons on the toolbar as well as for generic buttons in various dialogswhile all of these buttons look similar theyre all supposed to do different things where would you put the code for the various click handlers of these buttons the simplest solution is to create tons of subclasses for each place where the button is used these subclasses would contain the code that would have to be executed on a button clickbefore long you realize that this approach is deeply flawed first you have an enormous number of subclasses and that would be okay if you werent risking breaking the code in these subclasses each time you modify the base button class put simply your gui code has become awkwardly dependent on the volatile code of the business logicand heres the ugliest part some operations such as copyingpasting text would need to be invoked from multiple places for example a user could click a small “copy” button on the toolbar or copy something via the context menu or just hit ctrlc on the keyboardinitially when our app only had the toolbar it was okay to place the implementation of various operations into the button subclasses in other words having the code for copying text inside the copybutton subclass was fine but then when you implement context menus shortcuts and other stuff you have to either duplicate the operations code in many classes or make menus dependent on buttons which is an even worse option
Behavioral,Strategy,one day you decided to create a navigation app for casual travelers the app was centered around a beautiful map which helped users quickly orient themselves in any cityone of the most requested features for the app was automatic route planning a user should be able to enter an address and see the fastest route to that destination displayed on the mapthe first version of the app could only build the routes over roads people who traveled by car were bursting with joy but apparently not everybody likes to drive on their vacation so with the next update you added an option to build walking routes right after that you added another option to let people use public transport in their routeshowever that was only the beginning later you planned to add route building for cyclists and even later another option for building routes through all of a citys tourist attractionswhile from a business perspective the app was a success the technical part caused you many headaches each time you added a new routing algorithm the main class of the navigator doubled in size at some point the beast became too hard to maintainany change to one of the algorithms whether it was a simple bug fix or a slight adjustment of the street score affected the whole class increasing the chance of creating an error in alreadyworking codein addition teamwork became inefficient your teammates who had been hired right after the successful release complain that they spend too much time resolving merge conflicts implementing a new feature requires you to change the same huge class conflicting with the code produced by other people
Behavioral,Memento,imagine that youre creating a text editor app in addition to simple text editing your editor can format text insert inline images etcat some point you decided to let users undo any operations carried out on the text this feature has become so common over the years that nowadays people expect every app to have it for the implementation you chose to take the direct approach before performing any operation the app records the state of all objects and saves it in some storage later when a user decides to revert an action the app fetches the latest snapshot from the history and uses it to restore the state of all objectslets think about those state snapshots how exactly would you produce one youd probably need to go over all the fields in an object and copy their values into storage however this would only work if the object had quite relaxed access restrictions to its contents unfortunately most real objects wont let others peek inside them that easily hiding all significant data in private fieldsignore that problem for now and lets assume that our objects behave like hippies preferring open relations and keeping their state public while this approach would solve the immediate problem and let you produce snapshots of objects states at will it still has some serious issues in the future you might decide to refactor some of the editor classes or add or remove some of the fields sounds easy but this would also require changing the classes responsible for copying the state of the affected objectsbut theres more lets consider the actual “snapshots” of the editors state what data does it contain at a bare minimum it must contain the actual text cursor coordinates current scroll position etc to make a snapshot youd need to collect these values and put them into some kind of containermost likely youre going to store lots of these container objects inside some list that would represent the history therefore the containers would probably end up being objects of one class the class would have almost no methods but lots of fields that mirror the editors state to allow other objects to write and read data to and from a snapshot youd probably need to make its fields public that would expose all the editors states private or not other classes would become dependent on every little change to the snapshot class which would otherwise happen within private fields and methods without affecting outer classesit looks like weve reached a dead end you either expose all internal details of classes making them too fragile or restrict access to their state making it impossible to produce snapshots is there any other way to implement the undo
Behavioral,Mediator,say you have a dialog for creating and editing customer profiles it consists of various form controls such as text fields checkboxes buttons etcsome of the form elements may interact with others for instance selecting the “i have a dog” checkbox may reveal a hidden text field for entering the dogs name another example is the submit button that has to validate values of all fields before saving the databy having this logic implemented directly inside the code of the form elements you make these elements classes much harder to reuse in other forms of the app for example you wont be able to use that checkbox class inside another form because its coupled to the dogs text field you can use either all the classes involved in rendering the profile form or none at all
Behavioral,Observer,imagine that you have two types of objects a customer and a store the customer is very interested in a particular brand of product say its a new model of the iphone which should become available in the store very soonthe customer could visit the store every day and check product availability but while the product is still en route most of these trips would be pointlesson the other hand the store could send tons of emails which might be considered spam to all customers each time a new product becomes available this would save some customers from endless trips to the store at the same time itd upset other customers who arent interested in new productsit looks like weve got a conflict either the customer wastes time checking product availability or the store wastes resources notifying the wrong customers
Behavioral,Chain of Responsibility,imagine that youre working on an online ordering system you want to restrict access to the system so only authenticated users can create orders also users who have administrative permissions must have full access to all ordersafter a bit of planning you realized that these checks must be performed sequentially the application can attempt to authenticate a user to the system whenever it receives a request that contains the users credentials however if those credentials arent correct and authentication fails theres no reason to proceed with any other checksduring the next few months you implemented several more of those sequential checksthe code of the checks which had already looked like a mess became more and more bloated as you added each new feature changing one check sometimes affected the others worst of all when you tried to reuse the checks to protect other components of the system you had to duplicate some of the code since those components required some of the checks but not all of themthe system became very hard to comprehend and expensive to maintain you struggled with the code for a while until one day you decided to refactor the whole thing
Behavioral,Iterator,collections are one of the most used data types in programming nonetheless a collection is just a container for a group of objectsmost collections store their elements in simple lists however some of them are based on stacks trees graphs and other complex data structuresbut no matter how a collection is structured it must provide some way of accessing its elements so that other code can use these elements there should be a way to go through each element of the collection without accessing the same elements over and overthis may sound like an easy job if you have a collection based on a list you just loop over all of the elements but how do you sequentially traverse elements of a complex data structure such as a tree for example one day you might be just fine with depthfirst traversal of a tree yet the next day you might require breadthfirst traversal and the next week you might need something else like random access to the tree elementsadding more and more traversal algorithms to the collection gradually blurs its primary responsibility which is efficient data storage additionally some algorithms might be tailored for a specific application so including them into a generic collection class would be weirdon the other hand the client code thats supposed to work with various collections may not even care how they store their elements however since collections all provide different ways of accessing their elements you have no option other than to couple your code to the specific collection classes
Behavioral,State,the state pattern is closely related to the concept of a finitestate machine finitestate machine httpsrefactoringgurufsmthe main idea is that at any given moment theres a finite number of states which a program can be in within any unique state the program behaves differently and the program can be switched from one state to another instantaneously however depending on a current state the program may or may not switch to certain other states these switching rules called transitions are also finite and predeterminedyou can also apply this approach to objects imagine that we have a document class a document can be in one of three states draft moderation and published the publish method of the document works a little bit differently in each statestate machines are usually implemented with lots of conditional statements if or switch that select the appropriate behavior depending on the current state of the object usually this “state” is just a set of values of the objects fields even if youve never heard about finitestate machines before youve probably implemented a state at least once does the following code structure ring a bellthe biggest weakness of a state machine based on conditionals reveals itself once we start adding more and more states and statedependent behaviors to the document class most methods will contain monstrous conditionals that pick the proper behavior of a method according to the current state code like this is very difficult to maintain because any change to the transition logic may require changing state conditionals in every methodthe problem tends to get bigger as a project evolves its quite difficult to predict all possible states and transitions at the design stage hence a lean state machine built with a limited set of conditionals can grow into a bloated mess over time
Behavioral,Template Method,imagine that youre creating a data mining application that analyzes corporate documents users feed the app documents in various formats pdf doc csv and it tries to extract meaningful data from these docs in a uniform formatthe first version of the app could work only with doc files in the following version it was able to support csv files a month later you “taught” it to extract data from pdf filesat some point you noticed that all three classes have a lot of similar code while the code for dealing with various data formats was entirely different in all classes the code for data processing and analysis is almost identical wouldnt it be great to get rid of the code duplication leaving the algorithm structure intactthere was another problem related to client code that used these classes it had lots of conditionals that picked a proper course of action depending on the class of the processing object if all three processing classes had a common interface or a base class youd be able to eliminate the conditionals in client code and use polymorphism when calling methods on a processing object
