Behavioral,Visitor,imagine team develops app works geographic information structured one colossal graph node graph may represent complex entity city also granular things like industries sightseeing areasâ etc nodes connected others theres road real objects represent hood node type represented class specific node object point got task implement exporting graph xml format first job seemed pretty straightforward planned add export method node class leverage recursion go node graph executing export method solution simple elegant thanks polymorphism werent coupling code called export method concrete classes nodes unfortunately system architect refused allow alter existing node classes said code already production didnt want risk breaking potential bug changes besides questioned whether makes sense xml export code within node classes primary job classes work geodata xml export behavior would look alien therethere another reason refusal highly likely feature implemented someone marketing department would ask provide ability export different format request weird stuff would force change precious fragile classes
Behavioral,Command,imagine youre working new texteditor app current task create toolbar bunch buttons various operations editor created neat button class used buttons toolbar well generic buttons various dialogs buttons look similar theyre supposed different things would put code various click handlers buttons simplest solution create tons subclasses place button used subclasses would contain code would executed button click long realize approach deeply flawed first enormous number subclasses would okay werent risking breaking code subclasses time modify base button class put simply gui code become awkwardly dependent volatile code business logic heres ugliest part operations copyingpasting text would need invoked multiple places example user could click small copy button toolbar copy something via context menu hit ctrlc keyboard initially app toolbar okay place implementation various operations button subclasses words code copying text inside copybutton subclass fine implement context menus shortcuts stuff either duplicate operations code many classes make menus dependent buttons even worse option
Behavioral,Strategy,one day decided create navigation app casual travelers app centered around beautiful map helped users quickly orient city one requested features app automatic route planning user able enter address see fastest route destination displayed map first version app could build routes roads people traveled car bursting joy apparently everybody likes drive vacation next update added option build walking routes right added another option let people use public transport routeshowever beginning later planned add route building cyclists even later another option building routes citys tourist attractions business perspective app success technical part caused many headaches time added new routing algorithm main class navigator doubled size point beast became hard maintain change one algorithms whether simple bug fix slight adjustment street score affected whole class increasing chance creating error alreadyworking code addition teamwork became inefficient teammates hired right successful release complain spend much time resolving merge conflicts implementing new feature requires change huge class conflicting code produced people
Behavioral,Memento,imagine youre creating text editor app addition simple text editing editor format text insert inline imagesâ etc point decided let users undo operations carried text feature become common years nowadays people expect every app implementation chose take direct approach performing operation app records state objects saves storage later user decides revert action app fetches latest snapshot history uses restore state objects lets think state snapshots exactly would produce one youd probably need go fields object copy values storage however would work object quite relaxed access restrictions contents unfortunately real objects wont let others peek inside easily hiding significant data private fields ignore problem lets assume objects behave like hippies preferring open relations keeping state public approach would solve immediate problem let produce snapshots objects states still serious issues future might decide refactor editor classes add remove fields sounds easy would also require changing classes responsible copying state affected objects theres lets consider actual snapshot editors state data contain bare minimum must contain actual text cursor coordinates current scroll positionâ etc make snapshot youd need collect values put kind container likely youre going store lots container objects inside list would represent history therefore containers would probably end objects one class class would almost methods lots fields mirror editors state allow objects write read data snapshot youd probably need make fields public would expose editors states private classes would become dependent every little change snapshot class would otherwise happen within private fields methods without affecting outer classes looks like weve reached dead end either expose internal details classes making fragile restrict access state making impossible produce snapshots way implement undo
Behavioral,Mediator,say dialog creating editing customer profiles consists various form controls text fields checkboxes buttonsâ etcsome form elements may interact others instance selecting dog checkbox may reveal hidden text field entering dogs name another example submit button validate values fields saving data logic implemented directly inside code form elements make elements classes much harder reuse forms app example wont able use checkbox class inside another form coupled dogs text field use either classes involved rendering profile form none
Behavioral,Interpreter,defines way interpret evaluate language grammar expressions provides mechanism evaluate sentences language representing grammar set classes class represents rule expression grammar pattern allows classes composed hierarchically interpret complex expressions pattern involves defining hierarchy expression classes terminal nonterminal represent elements languageâs grammar terminal expressions represent basic building blocks nonterminal expressions represent compositions building blocks tree structure interpreter design pattern somewhat similar defined composite design pattern terminal expressions leaf objects nonterminal expressions composites
Behavioral,Observer,imagine two types objects customer store customer interested particular brand product say new model iphone become available store soon customer could visit store every day check product availability product still en route trips would pointless hand store could send tons emails might considered spam customers time new product becomes available would save customers endless trips store time itd upset customers arent interested new products looks like weve got conflict either customer wastes time checking product availability store wastes resources notifying wrong customers
Behavioral,Chain of Responsibility,imagine youre working online ordering system want restrict access system authenticated users create orders also users administrative permissions must full access orders bit planning realized checks must performed sequentially application attempt authenticate user system whenever receives request contains users credentials however credentials arent correct authentication fails theres reason proceed checks next months implemented several sequential checks code checks already looked like mess became bloated added new feature changing one check sometimes affected others worst tried reuse checks protect components system duplicate code since components required checks system became hard comprehend expensive maintain struggled code one day decided refactor whole thing
Behavioral,Iterator,collections one used data types programming nonetheless collection container group objects collections store elements simple lists however based stacks trees graphs complex data structures matter collection structured must provide way accessing elements code use elements way go element collection without accessing elements may sound like easy job collection based list loop elements sequentially traverse elements complex data structure tree example one day might fine depthfirst traversal tree yet next day might require breadthfirst traversal next week might need something else like random access tree elements adding traversal algorithms collection gradually blurs primary responsibility efficient data storage additionally algorithms might tailored specific application including generic collection class would weird hand client code thats supposed work various collections may even care store elements however since collections provide different ways accessing elements option couple code specific collection classes
Behavioral,State,state pattern closely related concept finitestate machine main idea given moment theres finite number states program within unique state program behaves differently program switched one state another instantaneously however depending current state program may may switch certain states switching rules called transitions also finite predetermined also apply approach objects imagine document class document one three states draft moderation published publish method document works little bit differently statestate machines usually implemented lots conditional statements switch select appropriate behavior depending current state object usually state set values objects fields even youve never heard finitestate machines youve probably implemented state least following code structure ring bell biggest weakness state machine based conditionals reveals start adding states statedependent behaviors document class methods contain monstrous conditionals pick proper behavior method according current state code like difficult maintain change transition logic may require changing state conditionals every method problem tends get bigger project evolves quite difficult predict possible states transitions design stage hence lean state machine built limited set conditionals grow bloated mess time
Behavioral,Template Method,imagine youre creating data mining application analyzes corporate documents users feed app documents various formats pdf doc csv tries extract meaningful data docs uniform format first version app could work doc files following version able support csv files month later taught extract data pdf files point noticed three classes lot similar code code dealing various data formats entirely different classes code data processing analysis almost identical wouldnt great get rid code duplication leaving algorithm structure intact another problem related client code used classes lots conditionals picked proper course action depending class processing object three processing classes common interface base class youd able eliminate conditionals client code use polymorphism calling methods processing object
Structural,Proxy,would want control access object example massive object consumes vast amount system resources need time time alwaysyou could implement lazy initialization create object actually needed objects clients would need execute deferred initialization code unfortunately would probably cause lot code duplication ideal world wed want put code directly objects class isnt always possible instance class may part closed 3rdparty library
Structural,Flyweight,fun long working hours decided create simple video game players would moving around map shooting chose implement realistic particle system make distinctive feature game vast quantities bullets missiles shrapnel explosions fly map deliver thrilling experience player upon completion pushed last commit built game sent friend test drive although game running flawlessly machine friend wasnt able play long computer game kept crashing minutes gameplay spending several hours digging debug logs discovered game crashed insufficient amount ram turned friends rig much less powerful computer thats problem emerged quickly machine actual problem related particle system particle bullet missile piece shrapnel represented separate object containing plenty data point carnage players screen reached climax newly created particles longer fit remaining ram program crashed
Structural,Facade,imagine must make code work broad set objects belong sophisticated library framework ordinarily youd need initialize objects keep track dependencies execute methods correct order result business logic classes would become tightly coupled implementation details 3rdparty classes making hard comprehend maintain
Structural,Composite,using composite pattern makes sense core model app represented tree example imagine two types objects products boxes box contain several products well number smaller boxes little boxes also hold products even smaller boxes onsay decide create ordering system uses classes orders could contain simple products without wrapping well boxes stuffed productsand boxes would determine total price order could try direct approach unwrap boxes go products calculate total would doable real world program simple running loop know classes products boxes youre going nesting level boxes nasty details beforehand makes direct approach either awkward even impossible
Structural,Decorator,imagine youre working notification library lets programs notify users important events initial version library based notifier class fields constructor single send method method could accept message argument client send message list emails passed notifier via constructor thirdparty app acted client supposed create configure notifier object use time something important happened point realize users library expect email notifications many would like receive sms critical issues others would like notified facebook course corporate users would love get slack notifications hard extended notifier class put additional notification methods new subclasses client supposed instantiate desired notification class use notifications someone reasonably asked cant use several notification types house fire youd probably want informed every channel tried address problem creating special subclasses combined several notification methods within one class however quickly became apparent approach would bloat code immensely library code client code well find way structure notifications classes number wont accidentally break guinness record
Structural,Bridge,abstraction implementation sound scary stay calm lets consider simple example say geometric shape class pair subclasses circle square want extend class hierarchy incorporate colors plan create red blue shape subclasses however since already two subclasses youll need create four class combinations bluecircle redsquare adding new shape types colors hierarchy grow exponentially example add triangle shape youd need introduce two subclasses one color adding new color would require creating three subclasses one shape type go worse becomes
Creational,Singleton,singleton pattern solves two problems time violating single responsibility principle nowadays singleton pattern become popular people may call something singleton even solves one listed problems
Structural,Adapter,imagine youre creating stock market monitoring app app downloads stock data multiple sources xml format displays nicelooking charts diagrams user point decide improve app integrating smart 3rdparty analytics library theres catch analytics library works data json format could change library work xml however might break existing code relies library worse might access librarys source code first place making approach impossible
Creational,Builder,imagine complex object requires laborious stepbystep initialization many fields nested objects initialization code usually buried inside monstrous constructor lots parameters even worse scattered client code example lets think create house object build simple house need construct four walls floor install door fit pair windows build roof want bigger brighter house backyard goodies like heating system plumbing electrical wiring simplest solution extend base house class create set subclasses cover combinations parameters eventually youll end considerable number subclasses new parameter porch style require growing hierarchy even theres another approach doesnt involve breeding subclasses create giant constructor right base house class possible parameters control house object approach indeed eliminates need subclasses creates another problem cases parameters unused making constructor calls pretty ugly instance fraction houses swimming pools parameters related swimming pools useless nine times ten
Creational,Prototype,say object want create exact copy would first create new object class go fields original object copy values new objectnice theres catch objects copied way objects fields may private visible outside object theres one problem direct approach since know objects class create duplicate code becomes dependent class extra dependency doesnt scare theres another catch sometimes know interface object follows concrete class example parameter method accepts objects follow interface
Creational,Abstract Factory,imagine youre creating furniture shop simulator code consists classes represent need way create individual furniture objects match objects family customers get quite mad receive nonmatching furniture also dont want change existing code adding new products families products program furniture vendors update catalogs often wouldnt want change core code time happens
Creational,Factory Method,imagine youre creating logistics management application first version app handle transportation trucks bulk code lives inside truck class app becomes pretty popular day receive dozens requests sea transportation companies incorporate sea logistics app great news right code present code coupled truck class adding ships app would require making changes entire codebase moreover later decide add another type transportation app probably need make changes result end pretty nasty code riddled conditionals switch apps behavior depending class transportation objects
